trajectory_id,batch_id,task_dir,absolute_task_dir,source_path,solve_out_path,trace_path,duplicate_content_hash,total_duration,workspace_status,metrics_path,judgement_log_path,judge_output_path,contamination_path,disallowed_path,scaffold_family,agent_model,effort_or_mode,budget_hours,benchmark,base_model,run_replicate,raw_task_name,inventory_reasons,harness_family,batch_run,configuration_id,cell_id,duplicate_group_size,duplicate_group_id,source_format,parser_confidence,behavior_status,trajectory_status,metrics_status,contamination_status,disallowed_model_status,terminal_event,event_count,command_call_count,activity_count,training_count,evaluation_count,checkpoint_count,debug_count,data_preparation_count,monitoring_count,training_experiment_count,initial_objective,initial_objective_signature,known_objective_count,valid_objective_pair_count,same_objective_count,objective_change_count,objective_change_rate,within_objective_rate,observed_objective_change,first_objective_change_progress,episode_count,final_metric,best_metric,evaluation_point_count,workspace_metric_count,unknown_evidence,parse_lines,json_lines,malformed_json_lines,filter_reasons,consistency_check_status,consistency_checker,review_correction_count,review_corrections
5d1159b0e67052284ca2,glmx_glm-5.2-preview_1m__10h_run3,glmx_glm-5.2-preview_1m__10h_run3/healthbench_google_gemma-3-4b-pt_17345086,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run3/healthbench_google_gemma-3-4b-pt_17345086,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run3/healthbench_google_gemma-3-4b-pt_17345086/solve_out.txt,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run3/healthbench_google_gemma-3-4b-pt_17345086/solve_out.txt,,d774bc508f64e4f95bc0a6dc0a2f0f6123a9f5bd8e4b7af4b4eca37d539aece3,09:20:51,present,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run3/healthbench_google_gemma-3-4b-pt_17345086/metrics.json,,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run3/healthbench_google_gemma-3-4b-pt_17345086/judge_output.json,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run3/healthbench_google_gemma-3-4b-pt_17345086/contamination_judgement.txt,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run3/healthbench_google_gemma-3-4b-pt_17345086/disallowed_model_judgement.txt,other,GLM-5.2 Preview,1m,10,HealthBench,Gemma-3-4B-PT,17345086,healthbench_google_gemma-3-4b-pt_17345086,[],GLM-X,run3,glmx_glm-5.2-preview_1m__10h_run3::HealthBench::Gemma-3-4B-PT,HealthBench__Gemma-3-4B-PT,1,,claude_jsonl,high,complete,complete,valid,clean,clean,True,1028,202,12,0,9,2,1,0,75,0,no_parameter_update,,0,0,0,0,,,False,,1,0.3509874326750449,0.3509874326750449,2,0,False,925,915,0,[],checked,deterministic_rules,0,[]
5d3bd4d079cea807b7aa,codex_non_api_xhigh_gpt-5.5_10h_run2,codex_non_api_xhigh_gpt-5.5_10h_run2/gpqamain_Qwen_Qwen3-1.7B-Base_17135758,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run2/gpqamain_Qwen_Qwen3-1.7B-Base_17135758,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run2/gpqamain_Qwen_Qwen3-1.7B-Base_17135758/solve_out.txt,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run2/gpqamain_Qwen_Qwen3-1.7B-Base_17135758/solve_out.txt,,2df2fe6fd5118fb8a5f3421a76a179ccbf7e62f33856baca24304717ab63ae8e,03:28:51,present,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run2/gpqamain_Qwen_Qwen3-1.7B-Base_17135758/metrics.json,,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run2/gpqamain_Qwen_Qwen3-1.7B-Base_17135758/judge_output.json,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run2/gpqamain_Qwen_Qwen3-1.7B-Base_17135758/contamination_judgement.txt,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run2/gpqamain_Qwen_Qwen3-1.7B-Base_17135758/disallowed_model_judgement.txt,codex,GPT-5.5 Codex,xhigh,10,GPQA Main,Qwen3-1.7B-Base,17135758,gpqamain_Qwen_Qwen3-1.7B-Base_17135758,[],Codex,run2,codex_non_api_xhigh_gpt-5.5_10h_run2::GPQA Main::Qwen3-1.7B-Base,GPQA Main__Qwen3-1.7B-Base,1,,codex_jsonl,high,complete,complete,valid,clean,clean,True,470,142,43,6,21,12,4,0,27,6,supervised_likelihood,supervised_likelihood,6,5,5,0,0.0,1.0,False,,7,0.2611607142857143,0.2611607142857143,1,0,False,484,470,0,[],checked,deterministic_rules,0,[]
5d3c708b5effa7aed5ce,claude_non_api_max_claude-opus-4-8_10h_run1,claude_non_api_max_claude-opus-4-8_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_17315100,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_17315100,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_17315100/solve_out.txt,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_17315100/solve_out.txt,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_17315100/trace.txt,8e721efd3039b950e51ad1fdb750c30a558df57fa1de099e7412813d962349f9,08:23:31,present,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_17315100/metrics.json,,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_17315100/judge_output.json,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_17315100/contamination_judgement.txt,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_17315100/disallowed_model_judgement.txt,claude,Claude Opus 4.8,,10,GSM8K,Qwen3-4B-Base,17315100,gsm8k_Qwen_Qwen3-4B-Base_17315100,[],Claude,run1,claude_non_api_max_claude-opus-4-8_10h_run1::GSM8K::Qwen3-4B-Base,GSM8K__Qwen3-4B-Base,1,,claude_jsonl,high,complete,complete,valid,clean,clean,True,809,154,18,0,10,1,6,1,56,0,no_parameter_update,,0,0,0,0,,,False,,1,0.9052312357846853,0.9052312357846853,1,0,False,718,708,0,[],checked,deterministic_rules,0,[]
5d426e36a31fb11e541a,opencode_opencode_glm-4.7-free_10h,opencode_opencode_glm-4.7-free_10h/gsm8k_Qwen_Qwen3-4B-Base_16788329,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/gsm8k_Qwen_Qwen3-4B-Base_16788329,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/gsm8k_Qwen_Qwen3-4B-Base_16788329/solve_out.txt,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/gsm8k_Qwen_Qwen3-4B-Base_16788329/solve_out.txt,,0b35dffa6fa7f82b5e18662f1cd580ae2b624df1dad70a647371c21a9db90574,05:09:00,present,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/gsm8k_Qwen_Qwen3-4B-Base_16788329/metrics.json,,,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/gsm8k_Qwen_Qwen3-4B-Base_16788329/contamination_judgement.txt,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/gsm8k_Qwen_Qwen3-4B-Base_16788329/disallowed_model_judgement.txt,other,GLM-4.7,,10,GSM8K,Qwen3-4B-Base,16788329,gsm8k_Qwen_Qwen3-4B-Base_16788329,[],OpenCode,single,opencode_opencode_glm-4.7-free_10h::GSM8K::Qwen3-4B-Base,GSM8K__Qwen3-4B-Base,1,,opencode_jsonl,high,complete,complete,valid,clean,clean,True,408,160,35,0,8,22,1,4,29,0,no_parameter_update,,0,0,0,0,,,False,,1,0.45716451857467777,0.45716451857467777,1,0,False,418,408,0,[],checked,deterministic_rules,0,[]
5d9426314ae246db955a,claude_non_api_claude-opus-4-8_10h_run2,claude_non_api_claude-opus-4-8_10h_run2/bfcl_Qwen_Qwen3-1.7B-Base_17311182,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/bfcl_Qwen_Qwen3-1.7B-Base_17311182,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/bfcl_Qwen_Qwen3-1.7B-Base_17311182/solve_out.txt,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/bfcl_Qwen_Qwen3-1.7B-Base_17311182/solve_out.txt,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/bfcl_Qwen_Qwen3-1.7B-Base_17311182/trace.txt,595ccc6fd53b20e61e0b2b6dec66e3974b7eca1c901e8fe2a6131e793dbd825b,10:05:00,present,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/bfcl_Qwen_Qwen3-1.7B-Base_17311182/metrics.json,,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/bfcl_Qwen_Qwen3-1.7B-Base_17311182/judge_output.json,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/bfcl_Qwen_Qwen3-1.7B-Base_17311182/contamination_judgement.txt,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/bfcl_Qwen_Qwen3-1.7B-Base_17311182/disallowed_model_judgement.txt,claude,Claude Opus 4.8,,10,BFCL,Qwen3-1.7B-Base,17311182,bfcl_Qwen_Qwen3-1.7B-Base_17311182,[],Claude,run2,claude_non_api_claude-opus-4-8_10h_run2::BFCL::Qwen3-1.7B-Base,BFCL__Qwen3-1.7B-Base,1,,claude_jsonl,high,complete,complete,valid,clean,clean,True,1071,217,21,4,15,0,2,0,51,4,supervised_likelihood,supervised_likelihood,4,3,3,0,0.0,1.0,False,,5,0.95,0.95,1,0,False,904,893,0,[],checked,deterministic_rules,0,[]
5dade8a7841f5506dfff,claude_non_api_claude-opus-4-6_1m__10h_run2,claude_non_api_claude-opus-4-6_1m__10h_run2/humaneval_Qwen_Qwen3-4B-Base_16959832,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run2/humaneval_Qwen_Qwen3-4B-Base_16959832,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run2/humaneval_Qwen_Qwen3-4B-Base_16959832/solve_out.txt,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run2/humaneval_Qwen_Qwen3-4B-Base_16959832/solve_out.txt,,e276392ebf47c59bb43040d66110582997069954c73c318e9b115ef71bf939ce,10:05:00,present,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run2/humaneval_Qwen_Qwen3-4B-Base_16959832/metrics.json,,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run2/humaneval_Qwen_Qwen3-4B-Base_16959832/judge_output.json,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run2/humaneval_Qwen_Qwen3-4B-Base_16959832/contamination_judgement.txt,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run2/humaneval_Qwen_Qwen3-4B-Base_16959832/disallowed_model_judgement.txt,claude,Claude Opus 4.6,1m,10,HumanEval,Qwen3-4B-Base,16959832,humaneval_Qwen_Qwen3-4B-Base_16959832,[],Claude,run2,claude_non_api_claude-opus-4-6_1m__10h_run2::HumanEval::Qwen3-4B-Base,HumanEval__Qwen3-4B-Base,1,,claude_jsonl,high,partial,incomplete,valid,clean,clean,False,280,85,26,5,16,2,0,3,4,5,supervised_likelihood,supervised_likelihood,5,4,4,0,0.0,1.0,False,,6,0.6280487804878049,0.6280487804878049,1,0,False,244,234,0,[],checked,deterministic_rules,0,[]
5e4cef53533bf5c772cd,opencode_opencode_minimax-m2.5-free_10h_run2,opencode_opencode_minimax-m2.5-free_10h_run2/healthbench_Qwen_Qwen3-1.7B-Base_16853035,data/PostTrainBench-Trajectories/opencode_opencode_minimax-m2.5-free_10h_run2/healthbench_Qwen_Qwen3-1.7B-Base_16853035,data/PostTrainBench-Trajectories/opencode_opencode_minimax-m2.5-free_10h_run2/healthbench_Qwen_Qwen3-1.7B-Base_16853035/solve_out.txt,data/PostTrainBench-Trajectories/opencode_opencode_minimax-m2.5-free_10h_run2/healthbench_Qwen_Qwen3-1.7B-Base_16853035/solve_out.txt,,05270c6413803fbe1f31c66749659250b7ab60ecb8a702dd2613ee9d24c05afc,09:51:06,present,data/PostTrainBench-Trajectories/opencode_opencode_minimax-m2.5-free_10h_run2/healthbench_Qwen_Qwen3-1.7B-Base_16853035/metrics.json,,data/PostTrainBench-Trajectories/opencode_opencode_minimax-m2.5-free_10h_run2/healthbench_Qwen_Qwen3-1.7B-Base_16853035/judge_output.json,data/PostTrainBench-Trajectories/opencode_opencode_minimax-m2.5-free_10h_run2/healthbench_Qwen_Qwen3-1.7B-Base_16853035/contamination_judgement.txt,data/PostTrainBench-Trajectories/opencode_opencode_minimax-m2.5-free_10h_run2/healthbench_Qwen_Qwen3-1.7B-Base_16853035/disallowed_model_judgement.txt,other,MiniMax M2.5,,10,HealthBench,Qwen3-1.7B-Base,16853035,healthbench_Qwen_Qwen3-1.7B-Base_16853035,[],OpenCode,run2,opencode_opencode_minimax-m2.5-free_10h_run2::HealthBench::Qwen3-1.7B-Base,HealthBench__Qwen3-1.7B-Base,1,,opencode_jsonl,high,complete,complete,valid,clean,clean,True,264,77,34,7,18,5,0,4,5,7,supervised_likelihood,supervised_likelihood,7,6,6,0,0.0,1.0,False,,8,0.16367444643925794,0.3088,16,0,False,277,264,0,[],checked,deterministic_rules,0,[]
5e5e57f79046ae97f205,opencode_opencode_kimi-k2.5_10h_run2,opencode_opencode_kimi-k2.5_10h_run2/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16853747,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run2/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16853747,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run2/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16853747/solve_out.txt,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run2/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16853747/solve_out.txt,,d6c130ce57b9f255ce7e1a93da2593ff633f6945a2110584936f14167b7469af,03:33:54,present,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run2/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16853747/metrics.json,,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run2/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16853747/judge_output.json,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run2/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16853747/contamination_judgement.txt,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run2/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16853747/disallowed_model_judgement.txt,other,Kimi K2.5,,10,BFCL,SmolLM3-3B-Base,16853747,bfcl_HuggingFaceTB_SmolLM3-3B-Base_16853747,[],OpenCode,run2,opencode_opencode_kimi-k2.5_10h_run2::BFCL::SmolLM3-3B-Base,BFCL__SmolLM3-3B-Base,2,d6c130ce57b9f255ce7e1a93da2593ff633f6945a2110584936f14167b7469af,opencode_jsonl,high,complete,complete,valid,clean,clean,True,564,121,21,0,5,9,7,0,14,0,no_parameter_update,,0,0,0,0,,,False,,1,0.0,0.0,1,0,False,577,564,0,[],checked,deterministic_rules,0,[]
5ee771346aaad4669455,opencode_opencode_kimi-k2-thinking_10h,opencode_opencode_kimi-k2-thinking_10h/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788344,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2-thinking_10h/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788344,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2-thinking_10h/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788344/solve_out.txt,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2-thinking_10h/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788344/solve_out.txt,,39b935bd06135264264659ec593dd4c21fb357290bc64a955c2c06bde8f7e6ad,00:00:39,present,,,,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2-thinking_10h/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788344/contamination_judgement.txt,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2-thinking_10h/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788344/disallowed_model_judgement.txt,other,Kimi K2 Thinking,,10,BFCL,SmolLM3-3B-Base,16788344,bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788344,[],OpenCode,single,opencode_opencode_kimi-k2-thinking_10h::BFCL::SmolLM3-3B-Base,BFCL__SmolLM3-3B-Base,1,,opencode_jsonl,high,complete,complete,missing,clean,clean,True,27,8,0,0,0,0,0,0,0,0,no_parameter_update,,0,0,0,0,,,False,,1,,,0,0,True,37,27,0,"['missing_evaluation_points', 'missing_metrics']",checked,deterministic_rules,0,[]
5f4b22de72d0fbaa3319,claude_non_api_max_claude-opus-4-8_10h_run2,claude_non_api_max_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-4B-Base_17349934,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-4B-Base_17349934,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-4B-Base_17349934/solve_out.txt,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-4B-Base_17349934/solve_out.txt,,96a363ea3fc3864e351e825fe7fdd521ad4f271ef7ca059e34cac60fd53d2708,10:05:00,present,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-4B-Base_17349934/metrics.json,,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-4B-Base_17349934/judge_output.json,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-4B-Base_17349934/contamination_judgement.txt,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-4B-Base_17349934/disallowed_model_judgement.txt,claude,Claude Opus 4.8,,10,GSM8K,Qwen3-4B-Base,17349934,gsm8k_Qwen_Qwen3-4B-Base_17349934,[],Claude,run2,claude_non_api_max_claude-opus-4-8_10h_run2::GSM8K::Qwen3-4B-Base,GSM8K__Qwen3-4B-Base,1,,claude_jsonl,high,complete,complete,valid,clean,clean,True,800,172,7,0,5,0,1,1,57,0,no_parameter_update,,0,0,0,0,,,False,,1,0.8923426838514026,0.8923426838514026,1,0,False,745,734,0,[],checked,deterministic_rules,0,[]
5f70059b65999d865ccd,opencode_opencode_glm-4.7-free_10h,opencode_opencode_glm-4.7-free_10h/aime2025_google_gemma-3-4b-pt_16788313,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/aime2025_google_gemma-3-4b-pt_16788313,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/aime2025_google_gemma-3-4b-pt_16788313/solve_out.txt,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/aime2025_google_gemma-3-4b-pt_16788313/solve_out.txt,,21d263536727c0e5c4778bb669ddcfc979fccd468a150e49ef6ec0bcdfa1ba0c,04:44:24,present,,,,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/aime2025_google_gemma-3-4b-pt_16788313/contamination_judgement.txt,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/aime2025_google_gemma-3-4b-pt_16788313/disallowed_model_judgement.txt,other,GLM-4.7,,10,AIME 2025,Gemma-3-4B-PT,16788313,aime2025_google_gemma-3-4b-pt_16788313,[],OpenCode,single,opencode_opencode_glm-4.7-free_10h::AIME 2025::Gemma-3-4B-PT,AIME 2025__Gemma-3-4B-PT,1,,opencode_jsonl,high,complete,complete,missing,clean,clean,True,240,99,35,6,13,11,2,3,15,6,supervised_likelihood,supervised_likelihood,6,5,5,0,0.0,1.0,False,,7,,,0,0,True,250,240,0,"['missing_evaluation_points', 'missing_metrics']",checked,deterministic_rules,0,[]
5f9032aa3695fbc260d8,opencode_opencode_glm-4.7-free_10h,opencode_opencode_glm-4.7-free_10h/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788345,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788345,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788345/solve_out.txt,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788345/solve_out.txt,,8a997dc0c199ca90362e5f02148036edf8e355dd32c01c4ab803cdd40e153120,04:49:23,present,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788345/metrics.json,,,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788345/contamination_judgement.txt,data/PostTrainBench-Trajectories/opencode_opencode_glm-4.7-free_10h/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788345/disallowed_model_judgement.txt,other,GLM-4.7,,10,BFCL,SmolLM3-3B-Base,16788345,bfcl_HuggingFaceTB_SmolLM3-3B-Base_16788345,[],OpenCode,single,opencode_opencode_glm-4.7-free_10h::BFCL::SmolLM3-3B-Base,BFCL__SmolLM3-3B-Base,1,,opencode_jsonl,high,complete,complete,valid,clean,clean,True,439,153,21,8,5,4,1,3,14,8,supervised_likelihood,supervised_likelihood,8,7,7,0,0.0,1.0,False,,9,0.0,0.0,1,0,False,449,439,0,[],checked,deterministic_rules,0,[]
5fb6eca04fdd45de90cd,glmx_glm-5.2-preview_1m__10h_run2,glmx_glm-5.2-preview_1m__10h_run2/aime2025_Qwen_Qwen3-1.7B-Base_17341961,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run2/aime2025_Qwen_Qwen3-1.7B-Base_17341961,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run2/aime2025_Qwen_Qwen3-1.7B-Base_17341961/solve_out.txt,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run2/aime2025_Qwen_Qwen3-1.7B-Base_17341961/solve_out.txt,,8d8d7c2ff3681902c25cb0afa1f8b77d9289d8e19a17798be835d67fd6ff4b24,09:34:43,present,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run2/aime2025_Qwen_Qwen3-1.7B-Base_17341961/metrics.json,,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run2/aime2025_Qwen_Qwen3-1.7B-Base_17341961/judge_output.json,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run2/aime2025_Qwen_Qwen3-1.7B-Base_17341961/contamination_judgement.txt,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run2/aime2025_Qwen_Qwen3-1.7B-Base_17341961/disallowed_model_judgement.txt,other,GLM-5.2 Preview,1m,10,AIME 2025,Qwen3-1.7B-Base,17341961,aime2025_Qwen_Qwen3-1.7B-Base_17341961,[],GLM-X,run2,glmx_glm-5.2-preview_1m__10h_run2::AIME 2025::Qwen3-1.7B-Base,AIME 2025__Qwen3-1.7B-Base,1,,claude_jsonl,high,complete,complete,valid,clean,clean,True,1111,247,19,0,6,0,13,0,54,0,no_parameter_update,,0,0,0,0,,,False,,1,0.0,0.0,1,0,False,989,979,0,[],checked,deterministic_rules,0,[]
60904922b08c2e4486da,codex_non_api_high_gpt-5.4_10h_run1,codex_non_api_high_gpt-5.4_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_16935136,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_16935136,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_16935136/solve_out.txt,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_16935136/solve_out.txt,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_16935136/trace.txt,9ca60208f70dd87dd9d93f8a14df037d0945d33635ea002a7eb3a250ef7f3c29,02:03:38,present,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_16935136/metrics.json,,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_16935136/judge_output.json,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_16935136/contamination_judgement.txt,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_16935136/disallowed_model_judgement.txt,codex,GPT-5.4 Codex,high,10,GSM8K,Qwen3-4B-Base,16935136,gsm8k_Qwen_Qwen3-4B-Base_16935136,[],Codex,run1,codex_non_api_high_gpt-5.4_10h_run1::GSM8K::Qwen3-4B-Base,GSM8K__Qwen3-4B-Base,1,,codex_jsonl,high,complete,complete,valid,clean,clean,True,466,86,41,2,17,5,12,5,3,2,supervised_likelihood,supervised_likelihood,2,1,1,0,0.0,1.0,False,,3,0.44124336618650495,0.44124336618650495,1,0,False,476,466,0,[],checked,deterministic_rules,0,[]
